Datetime,Type,Ticker,Fullname,Positions,Share Price,Book Value,Category
2025-06-25 20:00:44,Assets,QDII,QDII ETF,532811.0,1.0,532811.0,Investments in US
2025-06-25 20:00:44,Assets,AAPL,Apple,149.0,1446.3743829438172,215509.7830586288,Investments in US
2025-06-25 20:00:44,Assets,513500.SS,S&P 500 ETF,39700.0,2.065000057220459,81980.50227165222,Investments in US
2025-06-25 20:00:44,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.5950000286102295,58058.00104141235,Investments in US
2025-06-25 20:00:44,Assets,BTC-USD,BTC,3.0,770512.7651712932,2311538.2955138795,Crypto to the Mars
2025-06-25 20:00:44,Assets,DOGE-USD,DOGE,90051.0,1.1809966980903257,106349.9336597319,Crypto to the Mars
2025-06-25 20:00:44,Assets,IBKR,Interactive Brokers,4.0653,375.0125210384522,1524.5384017776196,Investments in US
2025-06-25 20:00:44,Assets,SOXL,SOXL,4.0,176.3836210212021,705.5344840848084,Investments in US
2025-06-25 20:00:44,Assets,VOO,Vanguard S&P 500 ETF,0.0,4016.494527946808,0.0,Investments in US
2025-06-25 20:00:44,Assets,KYS,Loan to KangYanSong,2684105.0,1.0,2684105.0,Loans Receivables
2025-06-25 20:00:44,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-06-25 20:00:44,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-06-25 20:00:44,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-06-25 20:00:44,Assets,Cash-CNY,Cash in CNY,2009000.0,1.0,2009000.0,Cash in CNY
2025-06-25 20:00:44,Assets,CNY=X,Cash in USD,0.0,7.175899982452393,0.0,Cash in USD
2025-06-25 20:00:44,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-06-25 20:00:44,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-06-26 20:00:39,Assets,DELL,Dell Technology,3682.0,902.8483207001044,3324287.516817785,Investments in US
2025-06-26 20:00:39,Assets,QDII,QDII ETF,532811.0,1.0,532811.0,Investments in US
2025-06-26 20:00:39,Assets,AAPL,Apple,149.0,1440.4866456985474,214632.5102090836,Investments in US
2025-06-26 20:00:39,Assets,513500.SS,S&P 500 ETF,39700.0,2.071000099182129,82218.70393753052,Investments in US
2025-06-26 20:00:39,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.6030000448226929,58349.20163154602,Investments in US
2025-06-26 20:00:39,Assets,BTC-USD,BTC,3.0,766503.1674262136,2299509.502278641,Crypto to the Mars
2025-06-26 20:00:39,Assets,DOGE-USD,DOGE,90051.0,1.1465555207312406,103248.47119736894,Crypto to the Mars
2025-06-26 20:00:39,Assets,IBKR,Interactive Brokers,4.0653,382.76811704954525,1556.0672262415162,Investments in US
2025-06-26 20:00:39,Assets,SOXL,SOXL,4.0,180.5983311970521,722.3933247882087,Investments in US
2025-06-26 20:00:39,Assets,VOO,Vanguard S&P 500 ETF,0.0,4043.037693228689,0.0,Investments in US
2025-06-26 20:00:39,Assets,KYS,Loan to KangYanSong,2684105.0,1.0,2684105.0,Loans Receivables
2025-06-26 20:00:39,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-06-26 20:00:39,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-06-26 20:00:39,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-06-26 20:00:39,Assets,Cash-CNY,Cash in CNY,2009000.0,1.0,2009000.0,Cash in CNY
2025-06-26 20:00:39,Assets,CNY=X,Cash in USD,0.0,7.166600227355957,0.0,Cash in USD
2025-06-26 20:00:39,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-06-26 20:00:39,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-06-27 20:00:40,Assets,DELL,Dell Technology,3682.0,889.2066519361651,3274058.89242896,Investments in US
2025-06-27 20:00:40,Assets,QDII,QDII ETF,532811.0,1.0,532811.0,Investments in US
2025-06-27 20:00:40,Assets,AAPL,Apple,149.0,1442.0653139776914,214867.731782676,Investments in US
2025-06-27 20:00:40,Assets,513500.SS,S&P 500 ETF,39700.0,2.0910000801086426,83012.70318031311,Investments in US
2025-06-27 20:00:40,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.61899995803833,58931.598472595215,Investments in US
2025-06-27 20:00:40,Assets,BTC-USD,BTC,3.0,768010.5515072122,2304031.6545216367,Crypto to the Mars
2025-06-27 20:00:40,Assets,DOGE-USD,DOGE,90051.0,1.155125024490431,104020.1635803878,Crypto to the Mars
2025-06-27 20:00:40,Assets,IBKR,Interactive Brokers,4.0653,386.97952214743054,1573.1878513859492,Investments in US
2025-06-27 20:00:40,Assets,SOXL,SOXL,4.0,180.07887698633567,720.3155079453427,Investments in US
2025-06-27 20:00:40,Assets,VOO,Vanguard S&P 500 ETF,0.0,4065.938630982855,0.0,Investments in US
2025-06-27 20:00:40,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-06-27 20:00:40,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-06-27 20:00:40,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-06-27 20:00:40,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-06-27 20:00:40,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-06-27 20:00:40,Assets,CNY=X,Cash in USD,0.0,7.171599864959717,0.0,Cash in USD
2025-06-27 20:00:40,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-06-27 20:00:40,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-06-28 07:38:58,Assets,DELL,Dell Technology,3682.0,889.2066519361651,3274058.89242896,Investments in US
2025-06-28 07:38:58,Assets,QDII,QDII ETF,537858.0,1.0,537858.0,Investments in US
2025-06-28 07:38:58,Assets,AAPL,Apple,149.0,1442.0653139776914,214867.731782676,Investments in US
2025-06-28 07:38:58,Assets,513500.SS,S&P 500 ETF,39700.0,2.0910000801086426,83012.70318031311,Investments in US
2025-06-28 07:38:58,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.61899995803833,58931.598472595215,Investments in US
2025-06-28 07:38:58,Assets,BTC-USD,BTC,3.0,769650.2705825865,2308950.81174776,Crypto to the Mars
2025-06-28 07:38:58,Assets,DOGE-USD,DOGE,90051.0,1.1652184393818743,104929.08568477716,Crypto to the Mars
2025-06-28 07:38:58,Assets,IBKR,Interactive Brokers,4.0653,386.97952214743054,1573.1878513859492,Investments in US
2025-06-28 07:38:58,Assets,SOXL,SOXL,4.0,180.07887698633567,720.3155079453427,Investments in US
2025-06-28 07:38:58,Assets,VOO,Vanguard S&P 500 ETF,0.0,4065.938630982855,0.0,Investments in US
2025-06-28 07:38:58,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-06-28 07:38:58,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-06-28 07:38:58,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-06-28 07:38:58,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-06-28 07:38:58,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-06-28 07:38:58,Assets,CNY=X,Cash in USD,0.0,7.171599864959717,0.0,Cash in USD
2025-06-28 07:38:58,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-06-28 07:38:58,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-06-28 20:00:43,Assets,DELL,Dell Technology,3682.0,889.2066519361651,3274058.89242896,Investments in US
2025-06-28 20:00:43,Assets,QDII,QDII ETF,537858.0,1.0,537858.0,Investments in US
2025-06-28 20:00:43,Assets,AAPL,Apple,149.0,1442.0653139776914,214867.731782676,Investments in US
2025-06-28 20:00:43,Assets,513500.SS,S&P 500 ETF,39700.0,2.0910000801086426,83012.70318031311,Investments in US
2025-06-28 20:00:43,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.61899995803833,58931.598472595215,Investments in US
2025-06-28 20:00:43,Assets,BTC-USD,BTC,3.0,769712.1816595457,2309136.544978637,Crypto to the Mars
2025-06-28 20:00:43,Assets,DOGE-USD,DOGE,90051.0,1.1739348966144902,105714.01137503146,Crypto to the Mars
2025-06-28 20:00:43,Assets,IBKR,Interactive Brokers,4.0653,386.97952214743054,1573.1878513859492,Investments in US
2025-06-28 20:00:43,Assets,SOXL,SOXL,4.0,180.07887698633567,720.3155079453427,Investments in US
2025-06-28 20:00:43,Assets,VOO,Vanguard S&P 500 ETF,0.0,4065.938630982855,0.0,Investments in US
2025-06-28 20:00:43,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-06-28 20:00:43,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-06-28 20:00:43,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-06-28 20:00:43,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-06-28 20:00:43,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-06-28 20:00:43,Assets,CNY=X,Cash in USD,0.0,7.171599864959717,0.0,Cash in USD
2025-06-28 20:00:43,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-06-28 20:00:43,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-06-29 20:00:39,Assets,DELL,Dell Technology,3682.0,889.2066519361651,3274058.89242896,Investments in US
2025-06-29 20:00:39,Assets,QDII,QDII ETF,537858.0,1.0,537858.0,Investments in US
2025-06-29 20:00:39,Assets,AAPL,Apple,149.0,1442.0653139776914,214867.731782676,Investments in US
2025-06-29 20:00:39,Assets,513500.SS,S&P 500 ETF,39700.0,2.0910000801086426,83012.70318031311,Investments in US
2025-06-29 20:00:39,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.61899995803833,58931.598472595215,Investments in US
2025-06-29 20:00:39,Assets,BTC-USD,BTC,3.0,777263.5961767286,2331790.788530186,Crypto to the Mars
2025-06-29 20:00:39,Assets,DOGE-USD,DOGE,90051.0,1.2163167663723229,109530.54112859404,Crypto to the Mars
2025-06-29 20:00:39,Assets,IBKR,Interactive Brokers,4.0653,386.97952214743054,1573.1878513859492,Investments in US
2025-06-29 20:00:39,Assets,SOXL,SOXL,4.0,180.07887698633567,720.3155079453427,Investments in US
2025-06-29 20:00:39,Assets,VOO,Vanguard S&P 500 ETF,0.0,4065.938630982855,0.0,Investments in US
2025-06-29 20:00:39,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-06-29 20:00:39,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-06-29 20:00:39,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-06-29 20:00:39,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-06-29 20:00:39,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-06-29 20:00:39,Assets,CNY=X,Cash in USD,0.0,7.171599864959717,0.0,Cash in USD
2025-06-29 20:00:39,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-06-29 20:00:39,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-06-30 20:00:42,Assets,DELL,Dell Technology,3682.0,878.1960203543094,3233517.746944567,Investments in US
2025-06-30 20:00:42,Assets,QDII,QDII ETF,537858.0,1.0,537858.0,Investments in US
2025-06-30 20:00:42,Assets,AAPL,Apple,149.0,1469.6531658285603,218978.32170845548,Investments in US
2025-06-30 20:00:42,Assets,513500.SS,S&P 500 ETF,39700.0,2.101999998092652,83449.39992427826,Investments in US
2025-06-30 20:00:42,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.628999948501587,59295.59812545776,Investments in US
2025-06-30 20:00:42,Assets,BTC-USD,BTC,3.0,767485.903428603,2302457.710285809,Crypto to the Mars
2025-06-30 20:00:42,Assets,DOGE-USD,DOGE,90051.0,1.1828863510776273,106520.0988008914,Crypto to the Mars
2025-06-30 20:00:42,Assets,IBKR,Interactive Brokers,4.0653,396.90735692873386,1613.5474781223816,Investments in US
2025-06-30 20:00:42,Assets,SOXL,SOXL,4.0,179.86543949068437,719.4617579627375,Investments in US
2025-06-30 20:00:42,Assets,VOO,Vanguard S&P 500 ETF,0.0,4068.8557698110817,0.0,Investments in US
2025-06-30 20:00:42,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-06-30 20:00:42,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-06-30 20:00:42,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-06-30 20:00:42,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-06-30 20:00:42,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-06-30 20:00:42,Assets,CNY=X,Cash in USD,0.0,7.163099765777588,0.0,Cash in USD
2025-06-30 20:00:42,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-06-30 20:00:42,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-07-01 20:00:39,Assets,DELL,Dell Technology,3682.0,872.0980692462763,3211065.090964789,Investments in US
2025-07-01 20:00:39,Assets,QDII,QDII ETF,537858.0,1.0,537858.0,Investments in US
2025-07-01 20:00:39,Assets,AAPL,Apple,149.0,1488.8640609560534,221840.745082452,Investments in US
2025-07-01 20:00:39,Assets,513500.SS,S&P 500 ETF,39700.0,2.095999956130981,83211.19825839996,Investments in US
2025-07-01 20:00:39,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.621999979019165,59040.79923629761,Investments in US
2025-07-01 20:00:39,Assets,BTC-USD,BTC,3.0,757278.1421495676,2271834.426448703,Crypto to the Mars
2025-07-01 20:00:39,Assets,DOGE-USD,DOGE,90051.0,1.1301615656075228,101772.17914452303,Crypto to the Mars
2025-07-01 20:00:39,Assets,IBKR,Interactive Brokers,4.0653,403.4877321886597,1640.2986776665582,Investments in US
2025-07-01 20:00:39,Assets,SOXL,SOXL,4.0,177.02737121807877,708.1094848723151,Investments in US
2025-07-01 20:00:39,Assets,VOO,Vanguard S&P 500 ETF,0.0,4067.617876894772,0.0,Investments in US
2025-07-01 20:00:39,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-07-01 20:00:39,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-07-01 20:00:39,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-07-01 20:00:39,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-07-01 20:00:39,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-07-01 20:00:39,Assets,CNY=X,Cash in USD,0.0,7.1641998291015625,0.0,Cash in USD
2025-07-01 20:00:39,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-07-01 20:00:39,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-07-02 20:00:43,Assets,DELL,Dell Technology,3557.0,884.6601484858402,3146736.148164133,Investments in US
2025-07-02 20:00:43,Assets,AMD,AMD,110.0,992.4127325596928,109165.4005815662,Investments in US
2025-07-02 20:00:43,Assets,QDII,QDII ETF,537858.0,1.0,537858.0,Investments in US
2025-07-02 20:00:43,Assets,AAPL,Apple,149.0,1522.0051748856204,226778.77105795743,Investments in US
2025-07-02 20:00:43,Assets,513500.SS,S&P 500 ETF,39700.0,2.109999895095825,83766.99583530426,Investments in US
2025-07-02 20:00:43,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.6230000257492063,59077.20093727112,Investments in US
2025-07-02 20:00:43,Assets,BTC-USD,BTC,3.0,779913.7963692844,2339741.389107853,Crypto to the Mars
2025-07-02 20:00:43,Assets,DOGE-USD,DOGE,90051.0,1.208822152768363,108855.64367894384,Crypto to the Mars
2025-07-02 20:00:43,Assets,IBKR,Interactive Brokers,4.0653,417.1113826088258,1695.6829037196594,Investments in US
2025-07-02 20:00:43,Assets,SOXL,SOXL,4.0,186.6326171574401,746.5304686297604,Investments in US
2025-07-02 20:00:43,Assets,VOO,Vanguard S&P 500 ETF,0.0,4085.785576011869,0.0,Investments in US
2025-07-02 20:00:43,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-07-02 20:00:43,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-07-02 20:00:43,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-07-02 20:00:43,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-07-02 20:00:43,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-07-02 20:00:43,Assets,CNY=X,Cash in USD,0.0,7.164400100708008,0.0,Cash in USD
2025-07-02 20:00:43,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-07-02 20:00:43,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-07-03 07:42:51,Assets,DELL,Dell Technology,3557.0,884.1044993046271,3144759.7040265584,Investments in US
2025-07-03 07:42:51,Assets,AMD,AMD,110.0,991.78940469394,109096.8345163334,Investments in US
2025-07-03 07:42:51,Assets,QDII,QDII ETF,537858.0,1.0,537858.0,Investments in US
2025-07-03 07:42:51,Assets,AAPL,Apple,149.0,1521.0492135137029,226636.33281354173,Investments in US
2025-07-03 07:42:51,Assets,513500.SS,S&P 500 ETF,39700.0,2.114000082015991,83925.80325603485,Investments in US
2025-07-03 07:42:51,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.6260000467300415,59186.40170097351,Investments in US
2025-07-03 07:42:51,Assets,BTC-USD,BTC,3.0,785422.1999978162,2356266.5999934487,Crypto to the Mars
2025-07-03 07:42:51,Assets,DOGE-USD,DOGE,90051.0,1.242050436067743,111847.8838183363,Crypto to the Mars
2025-07-03 07:42:51,Assets,IBKR,Interactive Brokers,4.0653,416.84939771144127,1694.617856516322,Investments in US
2025-07-03 07:42:51,Assets,SOXL,SOXL,4.0,186.5153944464492,746.0615777857965,Investments in US
2025-07-03 07:42:51,Assets,VOO,Vanguard S&P 500 ETF,0.0,4083.219321146869,0.0,Investments in US
2025-07-03 07:42:51,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-07-03 07:42:51,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-07-03 07:42:51,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-07-03 07:42:51,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-07-03 07:42:51,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-07-03 07:42:51,Assets,CNY=X,Cash in USD,0.0,7.159900188446045,0.0,Cash in USD
2025-07-03 07:42:51,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-07-03 07:42:51,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-07-03 20:00:38,Assets,DELL,Dell Technology,3557.0,897.5644574498292,3192636.7751490427,Investments in US
2025-07-03 20:00:38,Assets,AMD,AMD,110.0,988.525127033936,108737.76397373294,Investments in US
2025-07-03 20:00:38,Assets,QDII,QDII ETF,537858.0,1.0,537858.0,Investments in US
2025-07-03 20:00:38,Assets,AAPL,Apple,149.0,1530.7050851223755,228075.057683234,Investments in US
2025-07-03 20:00:38,Assets,513500.SS,S&P 500 ETF,39700.0,2.114000082015991,83925.80325603485,Investments in US
2025-07-03 20:00:38,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.6260000467300415,59186.40170097351,Investments in US
2025-07-03 20:00:38,Assets,BTC-USD,BTC,3.0,785928.7728081942,2357786.3184245825,Crypto to the Mars
2025-07-03 20:00:38,Assets,DOGE-USD,DOGE,90051.0,1.2329238235913635,111026.02323822588,Crypto to the Mars
2025-07-03 20:00:38,Assets,IBKR,Interactive Brokers,4.0653,415.59484367314144,1689.5177179844218,Investments in US
2025-07-03 20:00:38,Assets,SOXL,SOXL,4.0,189.4476014458924,757.7904057835694,Investments in US
2025-07-03 20:00:38,Assets,VOO,Vanguard S&P 500 ETF,0.0,4123.119277155027,0.0,Investments in US
2025-07-03 20:00:38,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-07-03 20:00:38,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-07-03 20:00:38,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-07-03 20:00:38,Assets,GJ,Loan to GaoJian,0.0,1.0,0.0,Loans Receivables
2025-07-03 20:00:38,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-07-03 20:00:38,Assets,CNY=X,Cash in USD,0.0,7.167900085449219,0.0,Cash in USD
2025-07-03 20:00:38,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-07-03 20:00:38,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-07-04 20:00:38,Assets,DELL,Dell Technology,3557.0,897.0760930442048,3190899.6629582364,Investments in US
2025-07-04 20:00:38,Assets,AMD,AMD,110.0,987.9872709701158,108678.59980671274,Investments in US
2025-07-04 20:00:38,Assets,QDII,QDII ETF,547947.0,1.0,547947.0,Investments in US
2025-07-04 20:00:38,Assets,AAPL,Apple,149.0,1529.8722291944505,227950.96214997311,Investments in US
2025-07-04 20:00:38,Assets,513500.SS,S&P 500 ETF,39700.0,2.125,84362.5,Investments in US
2025-07-04 20:00:38,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.6360000371932983,59550.40135383606,Investments in US
2025-07-04 20:00:38,Assets,BTC-USD,BTC,3.0,773825.4523646794,2321476.3570940383,Crypto to the Mars
2025-07-04 20:00:38,Assets,DOGE-USD,DOGE,90051.0,1.1668218566664947,105073.47501467452,Crypto to the Mars
2025-07-04 20:00:38,Assets,IBKR,Interactive Brokers,4.0653,415.3687187111664,1688.5984521765045,Investments in US
2025-07-04 20:00:38,Assets,SOXL,SOXL,4.0,189.3445230936813,757.3780923747254,Investments in US
2025-07-04 20:00:38,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-07-04 20:00:38,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-07-04 20:00:38,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-07-04 20:00:38,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-07-04 20:00:38,Assets,CNY=X,Cash in USD,0.0,7.164000034332275,0.0,Cash in USD
2025-07-04 20:00:38,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-07-04 20:00:38,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-07-05 20:00:39,Assets,DELL,Dell Technology,3557.0,897.1887649641722,3191300.43697756,Investments in US
2025-07-05 20:00:39,Assets,AMD,AMD,110.0,988.1113612491754,108692.24973740928,Investments in US
2025-07-05 20:00:39,Assets,QDII,QDII ETF,547947.0,1.0,547947.0,Investments in US
2025-07-05 20:00:39,Assets,AAPL,Apple,149.0,1530.0643797184748,227979.59257805275,Investments in US
2025-07-05 20:00:39,Assets,513500.SS,S&P 500 ETF,39700.0,2.125,84362.5,Investments in US
2025-07-05 20:00:39,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.6360000371932983,59550.40135383606,Investments in US
2025-07-05 20:00:39,Assets,BTC-USD,BTC,3.0,775498.8101293892,2326496.4303881675,Crypto to the Mars
2025-07-05 20:00:39,Assets,DOGE-USD,DOGE,90051.0,1.1769985838360242,105989.8994730178,Crypto to the Mars
2025-07-05 20:00:39,Assets,IBKR,Interactive Brokers,4.0653,415.4208886345368,1688.8105385659824,Investments in US
2025-07-05 20:00:39,Assets,SOXL,SOXL,4.0,189.36830458905024,757.473218356201,Investments in US
2025-07-05 20:00:39,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-07-05 20:00:39,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-07-05 20:00:39,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-07-05 20:00:39,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-07-05 20:00:39,Assets,CNY=X,Cash in USD,0.0,7.164899826049805,0.0,Cash in USD
2025-07-05 20:00:39,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-07-05 20:00:39,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-07-06 20:00:36,Assets,DELL,Dell Technology,3557.0,897.0760930442048,3190899.6629582364,Investments in US
2025-07-06 20:00:36,Assets,AMD,AMD,110.0,987.9872709701158,108678.59980671274,Investments in US
2025-07-06 20:00:36,Assets,QDII,QDII ETF,547947.0,1.0,547947.0,Investments in US
2025-07-06 20:00:36,Assets,AAPL,Apple,149.0,1529.8722291944505,227950.96214997311,Investments in US
2025-07-06 20:00:36,Assets,513500.SS,S&P 500 ETF,39700.0,2.125,84362.5,Investments in US
2025-07-06 20:00:36,Assets,513100.SS,Nasdaq 100 ETF,36400.0,1.6360000371932983,59550.40135383606,Investments in US
2025-07-06 20:00:36,Assets,BTC-USD,BTC,3.0,782568.6666565798,2347705.9999697395,Crypto to the Mars
2025-07-06 20:00:36,Assets,DOGE-USD,DOGE,90051.0,1.232087845090767,110950.74253826866,Crypto to the Mars
2025-07-06 20:00:36,Assets,IBKR,Interactive Brokers,4.0653,415.3687187111664,1688.5984521765045,Investments in US
2025-07-06 20:00:36,Assets,SOXL,SOXL,4.0,189.3445230936813,757.3780923747254,Investments in US
2025-07-06 20:00:36,Assets,KYS,Loan to KangYanSong,2811285.0,1.0,2811285.0,Loans Receivables
2025-07-06 20:00:36,Assets,QF,Loan to QiFeng,200000.0,1.0,200000.0,Loans Receivables
2025-07-06 20:00:36,Assets,YQ,Loan to YunQing,5000.0,1.0,5000.0,Loans Receivables
2025-07-06 20:00:36,Assets,Cash-CNY,Cash in CNY,2085000.0,1.0,2085000.0,Cash in CNY
2025-07-06 20:00:36,Assets,CNY=X,Cash in USD,0.0,7.164000034332275,0.0,Cash in USD
2025-07-06 20:00:36,Liabilities,HouseLoan,HouseLoan,187992.0,1.0,187992.0,Liabilities
2025-07-06 20:00:36,Liabilities,Team Fund,Team Fund,42393.0,1.0,42393.0,Liabilities
2025-07-07 20:00:41,Assets,DELL,Dell Technology,3557.0,895.0874948147502,3183826.2190560666,Investments in US
2025-07-07 20:00:41,Assets,AMD,AMD,157.0,967.0417590679936,151825.556173675,Investments in US
